,Date,Open,High,Low,Close,Volume
951,10/18/2013,0.3,0.3,0.3,0.3,1005.0
952,10/21/2013,0.4,0.4,0.3,0.3,9932.0
953,10/22/2013,0.4,0.4,0.3,0.3,6472.0
954,10/23/2013,0.3,0.4,0.2,0.3,121397.0
955,10/24/2013,0.4,0.5,0.3,0.4,104968.0
956,10/25/2013,0.5,0.7,0.3,0.4,448287.0
957,10/28/2013,0.5,0.5,0.3,0.4,68315.0
958,10/29/2013,0.4,0.4,0.3,0.3,23135.0
959,10/30/2013,0.3,0.4,0.3,0.3,45262.0
960,10/31/2013,0.3,0.4,0.2,0.2,91029.0
961,11/01/2013,0.3,0.3,0.2,0.2,57151.0
962,11/04/2013,0.2,0.3,0.2,0.2,18992.0
963,11/05/2013,0.3,0.3,0.2,0.2,16998.0
964,11/06/2013,0.3,0.3,0.2,0.2,33997.0
965,11/07/2013,0.2,0.3,0.2,0.3,6715.0
966,11/08/2013,0.3,0.3,0.2,0.2,3949.0
967,11/11/2013,0.3,0.3,0.1,0.2,66020.0
968,11/12/2013,0.3,0.3,0.1,0.2,49761.0
969,11/13/2013,0.2,0.3,0.2,0.3,51015.0
970,11/14/2013,0.3,0.3,0.2,0.2,42211.0
971,11/15/2013,0.2,0.3,0.2,0.2,7209.0
972,11/18/2013,0.2,0.3,0.2,0.3,2875.0
973,11/19/2013,0.3,0.3,0.2,0.3,6795.0
974,11/20/2013,0.3,0.3,0.2,0.2,19698.0
975,11/21/2013,0.2,0.3,0.1,0.2,116707.0
976,11/22/2013,0.2,0.2,0.1,0.2,4649.0
977,11/25/2013,0.2,0.2,0.1,0.2,16343.0
978,11/26/2013,0.2,0.2,0.1,0.2,16760.0
979,11/27/2013,0.1,0.2,0.1,0.2,2578.0
980,11/29/2013,0.2,0.2,0.1,0.1,14175.0
981,12/02/2013,0.2,0.2,0.1,0.2,13370.0
982,12/03/2013,0.2,0.2,0.2,0.2,1000.0
983,12/04/2013,0.1,0.2,0.1,0.2,1585.0
984,12/05/2013,0.1,0.2,0.1,0.1,61655.0
985,12/06/2013,0.2,0.2,0.1,0.2,4851.0
986,12/09/2013,0.2,0.2,0.1,0.2,3528.0
987,12/10/2013,0.2,0.2,0.1,0.2,3945.0
988,12/11/2013,0.2,0.2,0.1,0.2,1906.0
989,12/12/2013,0.2,0.2,0.1,0.1,1095.0
990,12/13/2013,0.2,0.2,0.1,0.1,9549.0
991,12/16/2013,0.2,0.2,0.1,0.1,13774.0
992,12/17/2013,0.2,0.2,0.1,0.2,3108.0
993,12/18/2013,0.2,0.2,0.1,0.2,5780.0
994,12/19/2013,0.2,0.2,0.1,0.1,151.0
995,12/20/2013,0.1,0.2,0.1,0.1,563.0
996,12/23/2013,0.2,0.2,0.1,0.1,1880.0
997,12/24/2013,0.2,0.2,0.1,0.2,310.0
998,12/26/2013,0.1,0.2,0.1,0.1,107.0
999,12/27/2013,0.1,0.1,0.1,0.1,220.0
1000,12/30/2013,0.1,0.1,0.1,0.1,5279.0
1001,12/31/2013,0.1,0.2,0.1,0.1,54430.0
1002,01/02/2014,0.2,0.2,0.1,0.1,10300.0
1003,01/03/2014,0.2,0.2,0.1,0.1,1110.0
1004,01/06/2014,0.1,0.2,0.1,0.1,31043.0
1005,01/15/2014,60.0,110.0,20.0,65.0,48.0
1006,01/17/2014,80.0,80.0,80.0,80.0,10.0
1007,01/21/2014,100.0,200.0,70.0,80.0,162.0
1008,01/22/2014,110.0,110.0,45.0,100.0,17.0
1009,01/23/2014,95.0,95.0,47.0,95.0,20.0
1010,01/24/2014,100.0,120.0,70.0,70.0,33.0
1011,01/27/2014,70.0,70.0,70.0,70.0,3.0
1012,01/28/2014,70.0,70.0,70.0,70.0,4.0
1013,01/29/2014,70.0,70.0,70.0,70.0,1.0
1014,01/30/2014,100.0,100.0,70.0,70.0,5.0
1015,01/31/2014,70.0,70.0,70.0,70.0,1.0
1016,02/03/2014,70.0,70.0,70.0,70.0,65.0
1017,02/04/2014,50.0,50.0,50.0,50.0,1.0
1018,02/05/2014,60.5,70.0,15.0,18.0,1419.0
1019,02/06/2014,25.0,25.0,10.3,10.3,1716.0
1020,02/07/2014,13.8,13.8,8.2,9.8,307.0
1021,02/10/2014,9.8,9.8,6.0,6.8,952.0
1022,02/11/2014,6.0,8.5,4.0,4.0,1982.0
1023,02/12/2014,4.1,4.1,3.5,4.0,992.0
1024,02/13/2014,3.5,3.5,3.5,3.5,399.0
1025,02/18/2014,5.4,9.0,5.4,9.0,413.0
1026,02/19/2014,9.0,10.0,6.7,10.0,163.0
1027,02/20/2014,10.0,11.0,8.0,8.0,3129.0
1028,02/21/2014,8.0,8.0,4.2,6.7,3577.0
1029,02/24/2014,6.1,6.1,4.5,4.5,215.0
1030,02/25/2014,6.3,6.3,5.2,5.6,343.0
1031,02/26/2014,5.6,6.0,5.5,5.5,233.0
1032,02/27/2014,5.6,5.6,5.5,5.5,310.0
1033,02/28/2014,5.5,5.5,5.5,5.5,11.0
1034,03/03/2014,5.6,5.6,5.6,5.6,152.0
1035,03/04/2014,6.5,7.0,6.5,7.0,209.0
1036,03/05/2014,7.0,7.0,6.0,6.0,212.0
1037,03/06/2014,7.0,7.0,6.0,6.0,119.0
1038,03/07/2014,7.0,7.0,5.9,5.9,108.0
1039,03/10/2014,5.9,5.9,4.5,4.5,2730.0
1040,03/11/2014,4.5,4.5,3.5,3.5,3325.0
1041,03/12/2014,4.1,4.1,2.5,2.5,2775.0
1042,03/13/2014,2.6,2.8,2.6,2.8,1.0
1043,03/14/2014,3.7,4.0,3.7,4.0,110.0
1044,03/17/2014,4.3,4.5,4.3,4.5,64.0
1045,03/18/2014,4.5,4.5,3.7,4.4,126.0
1046,03/19/2014,4.0,4.0,3.8,3.8,379.0
1047,03/20/2014,3.8,4.0,3.8,4.0,366.0
1048,03/21/2014,4.0,4.0,4.0,4.0,59.0
1049,03/24/2014,3.8,4.2,3.1,3.1,3975.0
1050,03/25/2014,3.1,3.7,2.5,3.1,3999.0
1051,03/26/2014,2.6,2.9,2.1,2.7,2226.0
1052,03/27/2014,2.8,2.8,2.5,2.5,192.0
1053,03/28/2014,2.5,2.5,2.5,2.5,60.0
1054,03/31/2014,2.5,3.4,2.4,3.4,539.0
1055,04/01/2014,2.5,2.5,1.9,1.9,5044.0
1056,04/02/2014,2.0,3.3,1.8,3.0,9768.0
1057,04/03/2014,2.9,2.9,2.1,2.7,2092.0
1058,04/04/2014,2.6,2.6,2.5,2.6,148.0
1059,04/07/2014,2.6,2.6,2.2,2.2,430.0
1060,04/08/2014,2.1,3.1,2.0,3.0,4909.0
1061,04/09/2014,3.3,3.3,2.3,3.2,807.0
1062,04/10/2014,2.5,2.5,1.8,1.8,9495.0
1063,04/11/2014,1.8,2.9,1.7,2.1,5362.0
1064,04/14/2014,2.1,2.1,2.0,2.0,250.0
1065,04/16/2014,2.2,2.4,2.0,2.0,399.0
1066,04/17/2014,2.2,2.2,1.8,1.8,4272.0
1067,04/21/2014,2.1,3.0,2.0,3.0,6301.0
1068,04/22/2014,3.0,3.0,2.1,2.1,1384.0
1069,04/24/2014,2.0,2.0,2.0,2.0,13.0
1070,04/25/2014,2.5,2.5,1.6,2.4,1949.0
1071,04/28/2014,2.4,2.4,1.6,1.6,8443.0
1072,04/29/2014,1.7,2.2,1.5,2.0,13102.0
1073,04/30/2014,2.0,2.5,1.8,1.8,13558.0
1074,05/01/2014,2.1,4.2,2.1,4.2,18662.0
1075,05/02/2014,4.5,4.5,2.5,2.6,3941.0
1076,05/05/2014,2.9,3.5,2.7,3.2,5983.0
1077,05/06/2014,3.4,5.4,2.8,4.9,18761.0
1078,05/07/2014,5.5,6.0,3.7,5.1,7310.0
1079,05/08/2014,5.6,17.5,4.2,6.0,103268.0
1080,05/09/2014,8.7,8.9,2.7,2.7,55050.0
1081,05/12/2014,2.8,3.3,1.9,2.3,34154.0
1082,05/13/2014,2.3,2.3,1.8,1.8,10293.0
1083,05/14/2014,1.8,2.2,1.8,2.0,9989.0
1084,05/15/2014,2.0,2.2,1.9,2.0,2670.0
1085,05/16/2014,2.2,2.2,1.8,2.0,1936.0
1086,05/19/2014,2.0,2.1,1.5,1.5,9526.0
1087,05/20/2014,1.7,1.7,0.9,1.4,50989.0
1088,05/21/2014,1.3,1.3,0.9,1.1,11837.0
1089,05/22/2014,1.2,1.2,1.0,1.0,2301.0
1090,05/23/2014,1.2,1.2,0.9,0.9,24362.0
1091,05/27/2014,0.9,1.0,0.8,1.0,7627.0
1092,05/28/2014,1.0,1.1,0.7,1.1,11283.0
1093,05/29/2014,1.1,2.0,1.1,1.7,125399.0
1094,05/30/2014,1.7,1.7,1.2,1.2,26663.0
1095,06/02/2014,1.2,1.4,1.1,1.4,16629.0
1096,06/03/2014,1.4,1.4,1.0,1.2,64981.0
1097,06/04/2014,1.2,1.4,0.9,1.1,37669.0
1098,06/05/2014,1.0,1.1,0.8,0.9,54248.0
1099,06/06/2014,0.9,1.0,0.8,0.9,28139.0
1100,06/09/2014,0.9,1.2,0.7,1.2,71230.0
1101,06/10/2014,1.2,1.2,0.8,1.0,18665.0
1102,06/11/2014,0.9,0.9,0.7,0.9,37110.0
1103,06/12/2014,1.1,1.3,0.7,0.8,59713.0
1104,06/13/2014,0.8,0.8,0.6,0.7,68451.0
1105,06/16/2014,0.7,0.7,0.5,0.6,57398.0
1106,06/17/2014,0.6,0.8,0.5,0.8,16296.0
1107,06/18/2014,0.8,0.8,0.6,0.7,5987.0
1108,06/19/2014,0.7,0.7,0.5,0.6,34798.0
1109,06/20/2014,0.6,0.7,0.5,0.5,81998.0
1110,06/23/2014,0.5,0.6,0.4,0.5,88264.0
1111,06/24/2014,0.5,0.5,0.2,0.3,159491.0
1112,06/25/2014,0.3,0.4,0.3,0.3,34485.0
1113,06/26/2014,0.4,0.4,0.3,0.3,3595.0
1114,06/27/2014,0.3,0.3,0.3,0.3,1700.0
1115,06/30/2014,0.3,0.4,0.2,0.3,32817.0
1116,07/01/2014,0.4,0.4,0.2,0.3,107675.0
1117,07/02/2014,0.2,0.3,0.1,0.2,284746.0
1118,07/03/2014,0.3,0.3,0.2,0.2,8496.0
1119,07/07/2014,0.3,0.3,0.2,0.2,18521.0
1120,07/08/2014,0.2,0.3,0.1,0.1,281892.0
1121,07/09/2014,0.2,0.2,0.1,0.2,13043.0
1122,07/10/2014,0.2,0.2,0.1,0.2,449269.0
1123,07/11/2014,0.2,0.2,0.1,0.1,366545.0
1124,07/16/2014,0.1,0.1,0.1,0.1,5628.0
1125,07/17/2014,0.1,0.1,0.1,0.1,75201.0
1126,07/18/2014,0.1,0.1,0.1,0.1,125533.0
1127,07/21/2014,0.1,0.2,0.1,0.1,41500.0
1128,07/22/2014,0.1,0.1,0.1,0.1,23179.0
1129,07/23/2014,0.1,0.1,0.1,0.1,15260.0
1130,07/25/2014,0.1,0.1,0.1,0.1,10368.0
1131,07/28/2014,0.1,0.1,0.1,0.1,35536.0
1132,07/29/2014,0.1,0.1,0.1,0.1,18300.0
1133,08/08/2014,0.1,0.2,0.1,0.2,95306.0
1134,08/11/2014,0.1,0.2,0.1,0.1,180939.0
1135,08/12/2014,0.1,0.1,0.1,0.1,56350.0
1136,08/13/2014,0.1,0.1,0.1,0.1,15154.0
1137,08/15/2014,0.1,0.1,0.1,0.1,32104.0
1138,08/19/2014,0.1,0.1,0.1,0.1,1100.0
1139,08/20/2014,0.1,0.1,0.1,0.1,8347.0
1140,09/05/2014,0.1,0.1,0.1,0.1,1190.0
1141,09/08/2014,0.1,0.1,0.1,0.1,5890.0
1142,09/09/2014,0.1,0.1,0.1,0.1,5135.0
1143,09/10/2014,0.1,0.1,0.1,0.1,1080.0
1144,09/11/2014,0.1,0.1,0.1,0.1,10.0
1145,09/15/2014,0.1,0.1,0.1,0.1,21000.0
1146,09/17/2014,0.1,0.1,0.1,0.1,1000.0
1147,09/18/2014,0.1,0.1,0.1,0.1,250.0
1148,09/19/2014,0.1,0.1,0.1,0.1,4000.0
1149,09/24/2014,0.1,0.1,0.1,0.1,1000.0
1150,09/29/2014,0.1,0.1,0.1,0.1,2100.0
1151,09/30/2014,0.1,0.1,0.1,0.1,6749.0
1152,10/02/2014,0.1,0.1,0.1,0.1,589.0
1153,10/03/2014,0.1,0.1,0.1,0.1,1000.0
1154,10/08/2014,0.1,0.1,0.1,0.1,1628.0
1155,10/09/2014,0.1,0.1,0.1,0.1,100.0
1156,10/15/2014,0.1,0.1,0.1,0.1,750.0
1157,10/22/2014,0.1,0.1,0.1,0.1,101.0
1158,10/24/2014,0.1,0.1,0.1,0.1,300.0
1159,10/28/2014,0.1,0.1,0.1,0.1,265.0
1160,10/31/2014,0.1,0.1,0.1,0.1,500.0
1161,11/07/2014,0.1,0.1,0.1,0.1,100.0
1162,11/10/2014,0.1,0.1,0.1,0.1,4.0
1163,11/11/2014,0.1,0.1,0.1,0.1,130.0
1164,11/12/2014,0.1,0.1,0.1,0.1,4.0
1165,11/17/2014,0.1,0.1,0.1,0.1,5000.0
1166,11/19/2014,0.1,0.1,0.1,0.1,758.0
1167,11/25/2014,0.1,0.1,0.1,0.1,500.0
1168,11/28/2014,0.1,0.1,0.1,0.1,2500.0
1169,12/01/2014,0.1,1.0,0.1,1.0,500.0
1170,12/03/2014,0.1,0.1,0.1,0.1,100.0
1171,12/05/2014,0.1,0.1,0.1,0.1,1000.0
1172,12/08/2014,0.1,0.1,0.1,0.1,950.0
1173,12/09/2014,0.1,0.1,0.1,0.1,1080.0
1174,12/10/2014,0.03,0.1,0.03,0.1,99131.0
1175,12/11/2014,0.1,0.1,0.1,0.1,60.0
1176,12/17/2014,0.1,0.1,0.1,0.1,100.0
1177,12/19/2014,0.1,0.1,0.1,0.1,2000.0
1178,12/23/2014,0.1,0.1,0.1,0.1,11130.0
1179,12/24/2014,0.1,0.1,0.1,0.1,2450.0
1180,12/31/2014,0.1,0.1,0.1,0.1,10.0
1181,01/05/2015,0.1,0.1,0.1,0.1,0.0
1182,01/08/2015,0.1,0.1,0.1,0.1,1130.0
1183,01/09/2015,0.01,0.1,0.01,0.1,2500.0
1184,01/12/2015,0.03,0.03,0.011000000000000001,0.03,115000.0
1185,01/13/2015,0.0285,0.0306,0.027999999999999997,0.0285,68204.0
1186,01/14/2015,0.0285,0.0285,0.024,0.024,82045.0
1187,01/15/2015,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,5000.0
1188,01/16/2015,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,4000.0
1189,01/22/2015,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,342.0
1190,01/26/2015,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,700.0
1191,01/27/2015,0.027000000000000003,0.027000000000000003,0.025,0.025,100200.0
1192,02/02/2015,0.0225,0.0225,0.019,0.0192,160000.0
1193,02/03/2015,0.019,0.019,0.018000000000000002,0.018000000000000002,60040.0
1194,02/04/2015,0.0175,0.0175,0.0145,0.0145,160000.0
1195,02/05/2015,0.013999999999999999,0.013999999999999999,0.01,0.0121,173385.0
1196,02/09/2015,0.012,0.012,0.012,0.012,10004.0
1197,02/11/2015,0.015,0.015,0.002,0.009000000000000001,229050.0
1198,02/13/2015,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,10324.0
1199,02/17/2015,0.009000000000000001,0.0115,0.005,0.0076,253609.0
1200,02/18/2015,0.0041,0.0065,0.0041,0.0044,206554.0
1201,02/19/2015,0.0051,0.0064,0.0048,0.0048,639824.0
1202,02/20/2015,0.0051,0.0065,0.0051,0.0065,76772.0
1203,02/23/2015,0.0065,0.0114,0.0065,0.0114,273498.0
1204,02/24/2015,0.0114,0.012,0.0048,0.0048,470921.0
1205,02/25/2015,0.004,0.008,0.004,0.006,366172.0
1206,02/26/2015,0.01,0.01,0.0095,0.01,35502.0
1207,02/27/2015,0.0109,0.0109,0.0095,0.0095,32123.0
1208,03/02/2015,0.009000000000000001,0.009000000000000001,0.0085,0.0085,25140.0
1209,03/03/2015,0.0085,0.0085,0.0081,0.0085,151302.0
1210,03/04/2015,0.0081,0.0108,0.0081,0.0108,9062.0
1211,03/05/2015,0.0082,0.0105,0.0082,0.0105,170002.0
1212,03/06/2015,0.0083,0.0105,0.008,0.0081,150248.0
1213,03/09/2015,0.0071,0.0099,0.0071,0.0099,54142.0
1214,03/10/2015,0.0061,0.0065,0.0045,0.0045,747949.0
1215,03/11/2015,0.0065,0.0084,0.0045,0.0045,26556.0
1216,03/12/2015,0.0045,0.0045,0.0045,0.0045,502.0
1217,03/13/2015,0.0045,0.005,0.0025,0.0025,736068.0
1218,03/16/2015,0.0023,0.0081,0.0023,0.0081,141660.0
1219,03/17/2015,0.0081,0.0081,0.0025,0.0025,11001.0
1220,03/19/2015,0.0055,0.0055,0.0055,0.0055,86006.0
1221,03/20/2015,0.0044,0.0044,0.003,0.0044,63501.0
1222,03/23/2015,0.0026,0.0026,0.0025,0.0025,373000.0
1223,03/24/2015,0.0025,0.0025,0.0018,0.0021,547332.0
1224,03/25/2015,0.0031,0.0031,0.0031,0.0031,9801.0
1225,03/26/2015,0.002,0.002,0.002,0.002,1196.0
1226,03/27/2015,0.0039,0.0099,0.0038,0.0075,5229946.0
1227,03/30/2015,0.0074,0.0074,0.0048,0.0065,308382.0
1228,03/31/2015,0.0065,0.0065,0.0047,0.0051,126322.0
1229,04/01/2015,0.0052,0.0052,0.0031,0.0045,766908.0
1230,04/02/2015,0.0032,0.0042,0.0032,0.0041,225000.0
1231,04/06/2015,0.0032,0.0043,0.0032,0.0039,755131.0
1232,04/07/2015,0.0039,0.0047,0.003,0.003,1024012.0
1233,04/08/2015,0.0047,0.0052,0.0047,0.0052,104200.0
1234,04/09/2015,0.0045,0.0045,0.0033,0.0033,564625.0
1235,04/10/2015,0.0033,0.0053,0.0033,0.0033,721147.0
1236,04/13/2015,0.0047,0.006,0.0047,0.0059,353343.0
1237,04/14/2015,0.0059,0.0059,0.0034,0.0034,30001.0
1238,04/15/2015,0.0044,0.0045,0.0037,0.0044,959035.0
1239,04/16/2015,0.0034,0.0039,0.003,0.003,2201662.0
1240,04/17/2015,0.0034,0.0034,0.0023,0.0026,2495636.0
1241,04/21/2015,0.0027,0.0027,0.0027,0.0027,19300.0
1242,04/22/2015,0.0041,0.0041,0.0027,0.0027,96203.0
1243,04/23/2015,0.004,0.004,0.0018,0.0025,1513144.0
1244,04/24/2015,0.0023,0.0028,0.0023,0.0028,384856.0
1245,04/27/2015,0.0028,0.0028,0.0028,0.0028,25001.0
1246,04/29/2015,0.0027,0.0027,0.0021,0.0027,192579.0
1247,04/30/2015,0.0025,0.0027,0.0021,0.0021,2374873.0
1248,05/01/2015,0.0022,0.0022,0.0022,0.0022,2689.0
1249,05/04/2015,0.0022,0.0025,0.0022,0.0022,153033.0
1250,05/07/2015,0.0024,0.0024,0.0024,0.0024,65322.0
1251,05/11/2015,0.0024,0.0028,0.002,0.0028,275649.0
1252,05/12/2015,0.0024,0.0024,0.0015,0.0015,2800232.0
1253,05/15/2015,0.0017,0.0028,0.0017,0.0028,3081.0
1254,05/18/2015,0.0028,0.0028,0.0028,0.0028,43995.0
1255,05/19/2015,0.0028,0.004,0.0028,0.004,15499.0
1256,05/20/2015,0.0048,0.0049,0.0022,0.003,1216055.0
1257,05/21/2015,0.003,0.003,0.003,0.003,3670.0
1258,05/22/2015,0.0018,0.002,0.0017,0.002,70000.0
1259,05/26/2015,0.0024,0.0024,0.0015,0.0017,1327252.0
1260,05/27/2015,0.0015,0.0028,0.0015,0.0028,1731136.0
1261,05/28/2015,0.0028,0.003,0.0017,0.0024,1385953.0
1262,05/29/2015,0.0016,0.0025,0.0016,0.0016,662127.0
1263,06/02/2015,0.0018,0.002,0.0012,0.0012,2879278.0
1264,06/03/2015,0.0012,0.0022,0.001,0.002,812686.0
1265,06/05/2015,0.002,0.002,0.002,0.002,5000.0
1266,06/08/2015,0.0015,0.0015,0.0015,0.0015,881.0
1267,06/09/2015,0.002,0.002,0.0007,0.0007,666500.0
1268,06/10/2015,0.0012,0.0012,0.0012,0.0012,2189.0
1269,06/11/2015,0.0012,0.0012,0.0009,0.001,1540001.0
1270,06/16/2015,0.0008,0.001,0.0008,0.001,167811.0
1271,06/17/2015,0.0007,0.0007,0.0007,0.0007,1000.0
1272,06/18/2015,0.0007,0.0007,0.0006,0.0006,1860301.0
1273,06/22/2015,0.0008,0.0008,0.0007,0.0008,396798.0
1274,06/23/2015,0.0008,0.0013,0.0008,0.0013,570425.0
1275,06/24/2015,0.0013,0.0013,0.0013,0.0013,72100.0
1276,06/25/2015,0.0013,0.0013,0.0009,0.001,336763.0
1277,06/30/2015,0.001,0.001,0.0005,0.0005,2710503.0
1278,07/01/2015,0.0005,0.0005,0.0005,0.0005,1140001.0
1279,07/07/2015,0.001,0.001,0.001,0.001,20001.0
1280,07/08/2015,0.001,0.0015,0.0009,0.0009,1647730.0
1281,07/09/2015,0.0009,0.001,0.0005,0.0005,6074312.0
1282,07/13/2015,0.0006,0.0012,0.0005,0.0011,2832770.0
1283,07/14/2015,0.0011,0.0011,0.0011,0.0011,50091.0
1284,07/15/2015,0.0007,0.0011,0.0007,0.0011,160901.0
1285,07/16/2015,0.0008,0.0008,0.0008,0.0008,589.0
1286,07/17/2015,0.0008,0.0008,0.0008,0.0008,316336.0
1287,07/20/2015,0.0008,0.002,0.0008,0.0015,243231.0
1288,07/21/2015,0.0008,0.0015,0.0008,0.0015,10101.0
1289,07/23/2015,0.0016,0.0016,0.0016,0.0016,108000.0
1290,07/27/2015,0.0016,0.0016,0.0016,0.0016,13000.0
1291,07/29/2015,0.001,0.001,0.001,0.001,10015.0
1292,07/30/2015,0.001,0.001,0.001,0.001,1000.0
1293,07/31/2015,0.0015,0.0015,0.0015,0.0015,166000.0
1294,08/03/2015,0.0015,0.0015,0.0015,0.0015,40002.0
1295,08/05/2015,0.0015,0.0015,0.0015,0.0015,17000.0
1296,08/06/2015,0.0015,0.0015,0.0015,0.0015,299003.0
1297,08/07/2015,0.0016,0.0016,0.0016,0.0016,200000.0
1298,08/10/2015,0.0017,0.0018,0.0017,0.0018,50000.0
1299,08/11/2015,0.0012,0.0012,0.0012,0.0012,7001.0
1300,08/12/2015,0.0013,0.0013,0.0013,0.0013,211228.0
1301,08/17/2015,0.0013,0.0013,0.0011,0.0012,83750.0
1302,08/19/2015,0.0017,0.0017,0.0017,0.0017,10002.0
1303,08/20/2015,0.0017,0.0017,0.0017,0.0017,100.0
1304,08/21/2015,0.0017,0.0017,0.0011,0.0011,280001.0
1305,08/24/2015,0.0011,0.0017,0.0011,0.0017,100020.0
1306,08/25/2015,0.0014,0.0016,0.0008,0.0016,1840451.0
1307,08/26/2015,0.0017,0.0017,0.0013,0.0013,17000.0
1308,09/01/2015,0.0009,0.0009,0.0009,0.0009,4403.0
1309,09/03/2015,0.0013,0.0013,0.0013,0.0013,1000.0
1310,09/11/2015,0.0006,0.0012,0.0006,0.0012,50100.0
1311,09/14/2015,0.0025,0.0039,0.002,0.0024,10698393.0
1312,09/15/2015,0.0022,0.0024,0.0016,0.0023,2139000.0
1313,09/16/2015,0.0018,0.0018,0.0016,0.0016,2563000.0
1314,09/17/2015,0.0015,0.0018,0.0012,0.0014,1228376.0
1315,09/22/2015,0.0014,0.0014,0.0014,0.0014,107540.0
1316,09/24/2015,0.0014,0.0014,0.0014,0.0014,75000.0
1317,09/25/2015,0.0014,0.0014,0.0014,0.0014,99782.0
1318,09/28/2015,0.0018,0.0019,0.001,0.001,682005.0
1319,09/29/2015,0.0012,0.0012,0.0012,0.0012,10000.0
1320,09/30/2015,0.0012,0.0012,0.0012,0.0012,50000.0
1321,10/01/2015,0.0012,0.0012,0.001,0.001,1370600.0
1322,10/09/2015,0.0005,0.0006,0.0005,0.0006,1333.0
1323,10/12/2015,0.0006,0.0006,0.0006,0.0006,161424.0
1324,10/13/2015,0.0006,0.0006,0.0006,0.0006,106.0
1325,10/16/2015,0.0014,0.002,0.0014,0.0019,210000.0
1326,10/21/2015,0.001,0.001,0.0009,0.0009,10123.0
1327,10/23/2015,0.0019,0.0019,0.0019,0.0019,2285.0
1328,10/26/2015,0.0018,0.0018,0.0018,0.0018,20500.0
1329,10/27/2015,0.0009,0.0009,0.0009,0.0009,400.0
1330,10/30/2015,0.0009,0.0009,0.0009,0.0009,164.0
1331,11/04/2015,0.0018,0.0018,0.0018,0.0018,5001.0
1332,11/05/2015,0.0009,0.0009,0.0009,0.0009,50000.0
1333,11/09/2015,0.0008,0.0008,0.0007,0.0007,1501.0
1334,11/10/2015,0.0008,0.0008,0.0008,0.0008,15517.0
1335,11/12/2015,0.0007,0.0007,0.0007,0.0007,42323.0
1336,11/23/2015,0.001,0.0011,0.0008,0.0008,163120.0
1337,11/24/2015,0.0009,0.0009,0.0008,0.0008,100000.0
1338,11/30/2015,0.0008,0.0008,0.0008,0.0008,206.0
1339,12/01/2015,0.0014,0.0015,0.0008,0.0008,34130.0
1340,12/02/2015,0.001,0.001,0.001,0.001,54021.0
1341,12/03/2015,0.0009,0.002,0.0009,0.002,4498134.0
1342,12/04/2015,0.002,0.003,0.002,0.002,317000.0
1343,12/07/2015,0.002,0.003,0.002,0.002,336400.0
1344,12/08/2015,0.002,0.002,0.002,0.002,4922226.0
1345,12/09/2015,0.002,0.002,0.002,0.002,20002.0
1346,12/15/2015,0.001,0.001,0.001,0.001,38003.0
1347,12/16/2015,0.001,0.001,0.001,0.001,429.0
1348,12/17/2015,0.001,0.003,0.001,0.003,4102.0
1349,12/22/2015,0.001,0.001,0.0009,0.0009,100054.0
1350,12/28/2015,0.0007,0.0007,0.0007,0.0007,1731.0
1351,12/30/2015,0.0015,0.0015,0.0015,0.0015,213.0
1352,12/31/2015,0.0015,0.003,0.0015,0.0015,16328.0
1353,01/04/2016,0.003,0.003,0.003,0.003,95001.0
1354,01/05/2016,0.003,0.003,0.003,0.003,2198000.0
1355,01/06/2016,0.003,0.003,0.003,0.003,160000.0
1356,01/07/2016,0.0025,0.0025,0.0023,0.0023,40148.0
1357,01/11/2016,0.002,0.002,0.002,0.002,741.0
1358,01/15/2016,0.002,0.002,0.0015,0.0017,42765.0
1359,01/25/2016,0.0015,0.0015,0.0015,0.0015,2000.0
1360,01/26/2016,0.0015,0.0015,0.0015,0.0015,2020.0
1361,01/28/2016,0.0015,0.0015,0.0015,0.0015,2022001.0
1362,01/29/2016,0.0011,0.0011,0.001,0.001,1351260.0
1363,02/01/2016,0.0008,0.0008,0.0008,0.0008,1000.0
1364,02/04/2016,0.001,0.001,0.001,0.001,20000.0
1365,02/05/2016,0.002,0.002,0.002,0.002,100.0
1366,02/10/2016,0.0005,0.0005,0.0005,0.0005,101.0
1367,02/12/2016,0.0007,0.0007,0.0004,0.0004,2002702.0
1368,02/16/2016,0.0004,0.0004,0.0004,0.0004,1500.0
1369,02/17/2016,0.0004,0.0004,0.0004,0.0004,1486.0
1370,02/19/2016,0.0005,0.0005,0.0004,0.0004,4151429.0
1371,02/26/2016,0.002,0.002,0.002,0.002,500001.0
1372,02/29/2016,0.002,0.002,0.002,0.002,90001.0
1373,03/04/2016,0.0005,0.0005,0.0005,0.0005,10000.0
1374,03/08/2016,0.0018,0.0018,0.0018,0.0018,4002.0
1375,03/14/2016,0.0014,0.0014,0.0014,0.0014,270003.0
1376,03/15/2016,0.0005,0.0005,0.0005,0.0005,43000.0
1377,03/16/2016,0.0014,0.0014,0.0014,0.0014,50000.0
1378,03/21/2016,0.0005,0.001,0.0005,0.001,6250000.0
1379,03/23/2016,0.0005,0.0005,0.0005,0.0005,3567.0
1380,04/04/2016,0.0005,0.0005,0.0005,0.0005,2.0
